user	date	time	text
Heathen Hearted	2/11/2017	5:53 AM	"


Re: The way forward: Positive White Nationalism


Unlearn,
I love the post & thread it bred. We need this desperately I was nearly lost because of the hate and self-destructive actions of those I knew. I couldn't take the blind & often misplaced hatred. This thread has given me hope, as have other groups taking a similar approach like the Traditionalist Workers Party (at least their professed ideas). I might not agree with their more socialistic oriented ideas but I do like their more positive message. 
I love my race & I am sick of the anti-white crap that is being openly promoted even more now days. We need to not just repackage our message but find positive ways to reach our people especially the young. With the advances of technology & the internet it is easier to reach out & create positive counteractive messages - if only we take the effort.
Plus as you & others stated - we need to get out & help our poor & struggling folk - minus the lectures. We must just lead by example.
Those of us who can should seek to mentor our troubled & at risk youth in useful trades, in music & our own cultural arts and languages. Learn traditional woodworking or folk music; then pass it on. Start a band that focuses on positive messages but still have powerful lyrics and music to carry them to people. It could be Folk Metal or Folk Punk - but with a pro-white message. Take Dropkick Murphys, they have powerful but often positive messages. If a pro-white band created like styled music but from a pro-white message minus the hate & calls for violence - what kind of impact could they make?
Use the medium of comics - I am not talking about childish super-hero comics with a racial focus but slice of life comics that promote our messages but with engaging stories, interesting characters & great art. The same goes with fictional novels in power sub-genres like Steam Punk, urban fantasy & even sci-fi (Cyberpunk?). Attract intelligent & charismatic, attractive well spoken young men & women who have strong character to host Alt-News & commentary online shows like Lauren Southern & Paul Joseph Watson.


"
OLYMPUS	2/12/2017	6:37 AM	"


Re: The way forward: Positive White Nationalism


[ame=""https://www.youtube.com/watch?v=JxWe6S6ejjE""]Brett Stevens - Nihilism: Deconstructing Modernity - YouTube[/ame]


"
Huftwaffe	2/16/2017	5:20 AM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by Orangepicker


I think you have a good idea what we need to do but we also have to be the ones in charge....keep focusing on whites and let the blacks kill off them selves.


Agreed. What we need to do is re-elevate ourselves. Our focus should be maintaining high stations of society, so that we can ensure the preservation of the culture we've created.
Even now, on an international scale we are vastly outnumbered, yet we are responsible for so much of humanity's progress.


"
WisdomFromAbove	3/31/2017	10:30 AM	"


Re: The way forward: Positive White Nationalism


Great read, Thanks for that


"
Johnyrebb	4/12/2017	11:46 PM	"


Re: The way forward: Positive White Nationalism


Really


"
Sahshaelise	5/8/2017	4:03 AM	"



Re: The way forward: Positive White Nationalism


That was so beautifully written.. In fact one of the most beautiful things I've read in a long time.! I don't know you, but I'd like to.. 
You rock man!


"
TAThatBoomerang	5/8/2017	2:18 PM	"


Re: The way forward: Positive White Nationalism




I would just like to thank mods for stickying this, for people like me who don't frequent the forums.




"
ralmeida8	5/9/2017	12:52 AM	"


Re: The way forward: Positive White Nationalism


I agree with everything that you said, but I would add something to the third point (Lift your Own Race Up, Don't Push Others Down). I understand and agree that we should not merely try to bring others down, though part of lifting yourself up will involve pushing others down if the resources are limited. We should do both but wisely, in a balanced manner. Sharing is an impossibility: this is something the brainwashed whites dont understand, that is, that the more we help the others, we whites are sacrificing our quality of life. This is why this is battle. All attacks against others (mainly blacks, the biggest problem by far) should involve only carefully thought arguments without questionable premises. If you do not have good arguments, do not mention any. So, attacking others can be done, but you should be careful not to make a fool of yourself. For most people (those with lack of practice in logic and argumentation), it will be better to focus on helping white people indeed than trying to attack the opponent.Great post! I love the focus on the positivity! Sometimes it is so easy to get down. We need to look at the whole picture and realize that it is not nearly as bad, though it is still crucial since it will only get worse if it keeps like this.


"
Patriot Infidel	5/23/2017	11:25 PM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by NatetheWatcher


Going soft is not the way! NO! WE GO HARD! THIS IS WAR! WAR IS DIRTYAND NASTY!Somehow when we are victorious I believe we will see the soft people who pleaded for us to be nice will ride our coattails and that also cannot stand. Youre either with us or against us! The time is now... 


Well said my friend. It takes guts and pride to defend your rights.


"
PolishBoy	6/27/2017	6:34 AM	"


Re: The way forward: Positive White Nationalism


I long for the day when saying the word ""white race"" on all mainstream media will be percieved in a truly positive way.
In French : ""la race blanche"".


"
Junto	7/8/2017	7:22 PM	"


Re: The way forward: Positive White Nationalism


Remember that WE created the modern world and Modernity. Do not hide from it by retreating into Tradionalism; let tradition and (our)history inform our decisions, the decisions that shape and make modernity. What must be fought is Post-modernism....aka everything you hate. Own Modernity. It is yours.
BTW, Blacks in the US will wither on the vine; Jews are being aggressively bred out of existence. Invaders from the South represent the clear and present demographic danger and thank the Lord we aren't importing a bunch of tribesmen from the Middle East. It's fun to bitch and moan.
Do not forget we own this. Success is the BEST revenge and only way out. Help others to be successful and have children !


"
jayevbellis	7/30/2017	10:54 AM	"


Re: The way forward: Positive White Nationalism


I agree yours were constructive positive suggestions.
I was a great admirer of NS Kindred's Jost Turner, also of AH of course. Jost always taught solution oriented activities and education.
I'm working with some talented people including the artist Farstar to publish a very high quality, graphic novel style book
The Essentials of Mein Kampf. The Mein Kampf selections were mostly chosen by NS Kindred's Jost Turner.
We have published a pamphlet without the original NS drawings. Please share this link, consider purchasing some copies and giving some reviews for omissions, suggested changes. We're doing to invest around $20K in this project. Here's the link to ""Essentials of MK"" available now for $15:
Regards,
JRHitler's Philosophy
""A concise, 40 page presentation of Adolf Hitler's views on:
Nature
Idealism
Personality
Race
Culture
Education
Folk Communities
The Folkish State
The Enemy
The Struggle*
The Folk Movement
The Ultimate Goal - Higher Evolution of Mankind
Hitler's views are presented by John F Kennedy, NS Kindred's Jost Turner, Savitri Devi, James Mason
$15 all postage and handling included for domestic orders.


"
TheIdMonster	7/30/2017	11:53 AM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by PolishBoy


I long for the day when saying the word ""white race"" on all mainstream media will be percieved in a truly positive way.
In French : ""la race blanche"".


Léon Degrelle referred to ""la race blanche"" on numerous occasions, i.e. whenever idiots in these circles pretend the Third Reich & entire Axis was some sort of 'chauvinism' against Europe, we have historical evidence which proves otherwise. 
Positive White Nationalism entails saving each & every ethnicity in Europe & the formation of a 'greater' Europe of nation states... all aligned with the same racial preservationist goals & working in tandem. 
Failure to achieve these goals will be our failing, not those who came before us. It's time to stop being cowards & assume our natural position as defenders of our continent in this late hour.


"
Unlearn	8/2/2017	12:47 PM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by TheIdMonster


Léon Degrelle referred to ""la race blanche"" on numerous occasions, i.e. whenever idiots in these circles pretend the Third Reich & entire Axis was some sort of 'chauvinism' against Europe, we have historical evidence which proves otherwise. 
Positive White Nationalism entails saving each & every ethnicity in Europe & the formation of a 'greater' Europe of nation states... all aligned with the same racial preservationist goals & working in tandem. 
Failure to achieve these goals will be our failing, not those who came before us. It's time to stop being cowards & assume our natural position as defenders of our continent in this late hour.


Well said. Even though we fought each other throughout history, there was always a racial awareness and a strong thread of ""blood nation"" among Europeans when push came to shove. Racialism was a given much like sleeping and breathing, and it still is behind our modern, feeble, apologetic cowering. It wasn't some new concept invented by 20th century dictators. It isn't some inconvenient anomaly meant to be squashed by the hammer of ""progressive"" utopianism. It's a core component of everyone's humanity. The sooner we can openly admit that, the better off we will be, and the sooner we can move forward.




__________________
""I have pointed out before that multiculturalism cannot exist, except as several cultures living side by side in defined territories, where the laws of one culture do not apply in the territories of the others."" - Paul Belien of The Brussels Journal
""His true forefathers, the Gods, his true country, he never would have abandoned; nor would he have yielded to any man in obedience and submission"" - Epictetus
Never forget. http://en.wikipedia.org/wiki/1804_Haiti_Massacre


"
Unlearn	8/2/2017	12:59 PM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by ralmeida8


All attacks against others (mainly blacks, the biggest problem by far) should involve only carefully thought arguments without questionable premises. If you do not have good arguments, do not mention any. So, attacking others can be done, but you should be careful not to make a fool of yourself. For most people (those with lack of practice in logic and argumentation), it will be better to focus on helping white people indeed than trying to attack the opponent.


""Every man is not a proper Champion for Truth, nor fit to take up the Gauntlet in the cause of Verity: many from ignorance of these Maximes, and an inconsiderate Zeal unto Truth, have too rashly charged the Troops of Error, and remain as Trophies unto the enemies of Truth."" -Thomas Browne Religio Medici
I believe this is the crux of why we are losing, and why I'm not a huge fan of sites like Daily Stormer and Return of Kings. They mire themselves in erroneous and easily defeatable arguments (mainly for web$ite hit$). They are perfect food for our enemies. Our core arguments are not controversial, nor are they divisive. They are simple, positive truths, so if you can't speak well for our race, don't. Simply move us forward with your positive actions and let that speak for itself.


"
StoicSchool	9/29/2017	10:37 PM	"


Re: The way forward: Positive White Nationalism


You posted a well-written discussion that can help unite many of our people. Especially important is the emphasis on action. Since the beginning of Western civilization, our people have been a lot like herding cats. The one thing that unites our people, however, is action. We have won over the vast majority of Westerners by producing results that they can trust, because not all of us are persuaded primarily by logic. Some of us are persuaded by action (credibility), and others of us are persuaded by inspiration (emotion).
The Stoic School has recognized this from the beginning of Western civilization. We call the ways our people are won over, ""logos, ethos, pathos."" Logos is logic, ethos is credibility (or producing results), and pathos is passion (inspiration/emotion).
The Stoic School has seen the West win over greater crises, such as the Black Plague. Today, the West has a couple paths to victory against anti-Western forces. The victory is ours for the taking. We only need a stronger will, better organization, more energy, and a better appreciation of Western civilization than our opponents. That is what several of our people are providing, including the Stoic School.


"
StoicSchool	10/11/2017	12:09 PM	"


Re: The way forward: Positive White Nationalism




White civilization has already proven what the most effective, efficient, and ethical way forward for White Nationalism. It has always been Stoicism. The Golden Ages of our people have been when the leaders in particular and the population in general have practiced Stoicism. 
It has been the go-to philosophy in all of our times of crisis. From Thermopylae to the Black Plague to the Renaissance - this world view is what has launched our cultures to new heights.
Stoicism is NOT emotionless. Do not believe the misrepresentations of enemies of our culture. Stoicism is full of passion. It just does not wallow in misery, weakness, complaining, or playing with Play-Do in ""safe-zones."" Our people have already found out how to make reason rule. It is no secret. As the Aeneid says, the Stoic School is the way to, ""tame mankind and make the world obey.""
Stoicism is the most effective way to produce a people that are Virtuous, whether they are Christian, Pagan, or Atheist. It has a long history of uniting these groups in just this way, which is open for public inspection.
Stoicism is a product of our people. Eastern and Middle-Eastern peoples have not accepted it in a way. According to the Stoic School this is because there is some biological affinity our people have for this world-view. In other words it is our people's natural way for us to unite and tame mankind and make the world obey.
Stoicism has practical and easy ways to put every experience in life in perspective as part of a larger goal. It is the way reach your full potential while contributing to the greater good according to your ability.
We can try many different approaches, but after trying all the rest, I believe we will have to come back the best world-view our people have come up with and have always turned to in crises - Stoicism. Stoic School




"
wasabi guy	10/17/2017	3:43 PM	"


Re: The way forward: Positive White Nationalism


I think White peoples' greatest weakness is how little unity we have. We need to learn to forgive and forget the ancestors of other White people for killing the ancestors of our own White nationality, because until then, we will remain divided, and such division will easily be exploitable by other races. The next important thing to do is set aside our political differences and cooperate regardless of what fellow White nationalists may think about economics, politics, or society. I think the ideological rivalry starting in the early 20th century that lead to so much bloodshed among Whites, and almost caused the end of the world was all part of the plan to bring on white geneocide.


"
StoicSchool	10/19/2017	5:47 AM	"


Re: The way forward: Positive White Nationalism


European peoples already have a positive world view and culture that has preserved us through barbarian invasion, the Black Plague, Muslim invasions, and potato famines. Let's not try to reinvent the wheel. The positive way forward is rooted in Stoicism. It is the science and art of Strength. From the birth of Western civilization until our time, our people have returned to authentic Stoicism to get through every crisis. It has always worked and always will, because it is based on our unique biology according to our special kinship determined by Nature and written in our shared genetic haplogroup. Our ancestors have given us the world view that unites our people in common causes and that defeats our opponents, such as barbarians, Marxists, perverts, and reprobates.
For more about the positive way forward and the philosophical umbrella that can unite our people in common causes while still promoting individual creativity and expression, please see:Stoic School


"
Null Hypothesis	12/6/2018	12:43 PM	"


Re: The way forward: Positive White Nationalism


Very good advice.
We must move forward in a productive way.


"
FrankishCavalry	12/7/2018	4:33 AM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by StoicSchool


White civilization has already proven what the most effective, efficient, and ethical way forward for White Nationalism. It has always been Stoicism. The Golden Ages of our people have been when the leaders in particular and the population in general have practiced Stoicism. 
It has been the go-to philosophy in all of our times of crisis. From Thermopylae to the Black Plague to the Renaissance - this world view is what has launched our cultures to new heights.
Stoicism is NOT emotionless. Do not believe the misrepresentations of enemies of our culture. Stoicism is full of passion. It just does not wallow in misery, weakness, complaining, or playing with Play-Do in ""safe-zones."" Our people have already found out how to make reason rule. It is no secret. As the Aeneid says, the Stoic School is the way to, ""tame mankind and make the world obey.""
Stoicism is the most effective way to produce a people that are Virtuous, whether they are Christian, Pagan, or Atheist. It has a long history of uniting these groups in just this way, which is open for public inspection.
Stoicism is a product of our people. Eastern and Middle-Eastern peoples have not accepted it in a way. According to the Stoic School this is because there is some biological affinity our people have for this world-view. In other words it is our people's natural way for us to unite and tame mankind and make the world obey.
Stoicism has practical and easy ways to put every experience in life in perspective as part of a larger goal. It is the way reach your full potential while contributing to the greater good according to your ability.
We can try many different approaches, but after trying all the rest, I believe we will have to come back the best world-view our people have come up with and have always turned to in crises - Stoicism. Stoic School


Very interesting. I'll look into this!


"
Aodhan	12/11/2018	9:25 PM	"


Re: The way forward: Positive White Nationalism


Monumental battles are not won merely by hating what faces you, battles are hardest fought by those who love what's behind them


"
Defend our Homeland	12/11/2018	11:41 PM	"


Re: The way forward: Positive White Nationalism


We already have positive White Nationalism people just need to take advantage of it. However we do have more work to do and good suggestions need to be followed not just heard such as making more donations to various WN groups including Stormfront. WN is stagnating so we have to find a way to make thing move forward in a positive way but I am not sure your thread offers anything new. Come up with a brilliant plan and offer it to us.


"
Rguenette888	12/22/2018	9:15 AM	"


Re: The way forward: Positive White Nationalism


I'm White and proud.


"
Analyst	12/25/2018	1:03 PM	"


Re: The way forward: Positive White Nationalism


More nice sounding blah blah blah that does not prepare WNs for a reality where they have to deal with nonwhites, unemployment, inceldom, poor living condtions, etc on a regular basis.
The only good advice is that 99% of people (even white people) are trash and you should invest in yourself and your white future.
Move to the whitest country/area you can afford to. Stick to white things in clothing, food, etc. Live a pure, simple and self sufficient white life. Do not attempt to save that which does not deserve to be saved. Be immoral, be ruthless, be proud and never stop thinking. Everywhere whites become a minority. Everywhere racism is vilified and/or made illegal. Everywhere there is no future for people like us. Everything has been taken from us, and HELL is the only thing we can give in return. Or if you want :""give them nothing, and take from them everything.""
We have to build from scratch and let the bad branches die a deserved death.


"
stephenm85	12/25/2018	1:31 PM	"


Re: The way forward: Positive White Nationalism


We should be proud of our ancestors because we are where we are because of them. Regardless of the bad times and there are plenty, we also have to look at the good they did. I'm of Norse ancestry so some of my ancestors might have been vikings. The stories we hear, the sagas I've read talk about a dark past. I can't however judge them because I never lived in their time. But they struggled to survive and because they survive I live today. Ever people did bad things but that doesn't mean because they did bad things you get to do it yourself. Be proud of your heritage and never ask for forgiveness for something you didn't do yourself.


"
SlaveDevice	3/4/2019	4:03 PM	"


Re: The way forward: Positive White Nationalism




THE POST HUMAN VOID
I. Earth is FINITE
**********************
Never before in human history have we reached a FINITE EARTH. All other civilizations have had a practically INFINITE HORIZON of new continents to expand. Now we are at a never seen tipping point with space, population and environmental sustainability.
***********************
A. Crowded and unsustainable 
B. Natural Selection is on pause!
C.A Small group can live comfortably OR/ huge group live in misery.
**whatta we do bout it?**
D. Give test and purge bottom
E. Stop reproduction 
F. Major War or Disease 
G. At least a LICENSE to PARENT!!!!
H. We realize that diplomatically we may have to compromise- but population control is a much under rated goal!!
II. Tribal (Team) Socialism 
**************************
if God let everyone into Heaven, then it wouldnt be Heaven!
****************************
A. Even Geniuses make mistakes. (Killing the Hebrew gods book would have been more effective than killing the individuals)
B. Just as slavery tainted USA
C. Too bad racism tainted National Socialism. 
>>>>>Should we totally trash the constitution because our founders were slave owners?>>>>>
***** Do we totally toss any part of National Socialism just because it made one particular MISTAKE?***
D. Great alternative to Communism or Capitalism - Tribal Socialism is good for the worker.
E. Both Communism and Capitalism culminate in a small percentage living extravagantly off the toil of working majority. TS IS the best for the working majority.
F. For dedication to the tribe - the bare necessities of each member is taken care of(healthcare especially). But you still have individually owned enterprise and competitive drive for individual accomplishments.
G. Capitalism drove a lot of development- but it is dependent on constant consumption and expansion and is not sustainable at current population . 
H. Free enterprise and TRUE market competition is good for most things (car, appliances) - but for healthcare, elderly, primary education) is much more efficient if handled collectively (social). This one small piece of the economy will not devastate the free market system. This makes everyone stronger to participate in a capitalist game (capitalism really is a game that needs SOME rules).
Capitalism is a very NEW GAME which maxes out on human materialistic and selfish desire. At least to an extent, its fairly juvenile/shallow. But a little of this does drive some innovation.
*** On Unbridled Capitalism:**
Have you ever played Make it Take It basketball? We re not ditching free market- all games need to have some rules or they become rediculous. Would you pay to see a football game with NO REFs?! Ponder on it.......
*******************************
(TS are not opposed to keeping a regulated free market with some individual competition- as long as some social responsibility is maintained)
********************************
>> Tribal Socialism just sounds better than the tainted racism of National Socialism.
But the concept is comparable.
******************++++
**Dont let em tell you it cant exist independently from racism! Even geniuses make mistakes.******
*******************************
Just as the American Constitution can include all races - even though it was written by racists. dont throw out Genius because of the one mistake. Harvest the good, toss out the rotten fruit.
**********************************
>>>we recognize DIFFERENCES among RACES. We dont think that RACIAL PRIDE and PRESERVATION has anything to do with Hate or wishing Harm or Mistreatment of other races. Theres no problem with choosing to marry INSIDE your own RACE! People throw it all in one batch - but why is it a crime to live and preserve your particular race?
But the race thing is really just a minor side track. Dont let the current race resurgence block your view of the BIGGER PICTURE. All of humanity can benefit from the Geniuses if we take out the right message.
*****************************
III. Not based on any particular religion 
>>>. Religion is critical even if youre an ATHEIST!! Religion is the inner PURPOSE that guides peoples WILL. It affects everyone- even the NON-BELIEVERS!!<<<<<
***Since recorded history Religion has been ingrained. Do you really think it will cease to exist in any form?? Even in Star Wars there was The Force. Secularism has a point in not letting religion in government- but the Soviets found out eliminating religion is next to impossible.***********
A. Caucasians, Africans, and Asians are Not sons of Abraham- the desert god!! How did this DESERT god wash out the other Earth based Gods??
>>>The Nazis toyed with Occult
>>> The Marxists pushed Atheism.
>>> TS just strives to distance itself from a god that has no Future Plan in Evolution and Environmental sustainability - man as part of nature and not King of it.
B. Man is not any more important than any other creature - man was NOT created in exact image of god. Man is not king of Earth, hes part of it.
C. Man must EARN his immortality!!!
D. The Abrahamic god gives man a pass to desecrate nature and not live in harmony with Nature 
E. TS have an affinity toward Pagan or Earth religion. ( After all: Nordic/Caucasian and Africans were FORCED out of their Earth based Faith! Tell me again that the Hebrew based god is not FASCIST?!)
We only discriminate when a religion causes harm right here in the REAL World- we have a right to stand up to a destructive entity!!
F. We are totally baffled at how the desert god corrupted the Nordic/Germanic people?!
>> Pagans and Darwinism are totally compatible- no conflict 
*************************
Actually: Paganism would not have any of the CONFLICT that Bible thumpers rave about nowadays . Paganism and Eastern Religions would not bog us down in all these complicated and confusing Biblical laws and dogma. Its just a way of dragging along impeding progress!
*******************
Buddhism wasn't meant out to be a ""religion"". 400 years ago (even today in some remote parts of India) caste system was so prevalent and as a result ""worshipping"" was a luxury allowed only to the upper class/caste. Lower caste was not even allowed inside temples.(Remind you any of the Papacy?). Gautam Buddha was himself a king and got tired of this nonsense. He went about preaching that there is no external God that one must go to a temple and pray to...he popularised that the God was INSIDE us, all of us, upper caste, lower caste, all castes. It's cuz of this that he became so popular and his idealogy spread. So much that after his death, his followers gave him the God status cuz of his good deeds in life. This concept of ""one external God"" is exactly what Gautam Buddha was against during his entire life. His actual teaching were about the God within, and to conduct in a way so as be at peace with oneself.
****************************
IV. Geniocracy - rule by highest IQ
Our ultimate will
A. At least an IQ requirement for office.
B. Or at bare minimum a IQ requirement to vote! If democracy is a must. We refuse to let idiots (the majority) decide our laws!
C. Basically Darwinism approach to leadership instead of mob rule.
>> Besides- Democracy is SLOW <
D. Education: public funding for education would be a much more efficient investment if access to college was TOTALLY based on ACADEMICS ACHIEVEMENT instead of how much money your family has. The current system has millions of dollars tied up in worthless degrees. Currently, the smartest people rarely get the access to advanced degrees. Its wasteful and *UnDarwinistic *
Doesnt benefit the advancement of The Tribe!
V. Conservative on Economic and Immigration - Liberal on Social Issues.
A. Homosexuals dont reproduce! Sex for pleasure and not reproduction fits great into the modern situation . For some reason illogical, Sons of Abraham have trouble with sex without reproduction and traditional family?
B. Abortion- we are overpopulated remember ;-)
>>>again-ignorance of birth control causes this whole debate. Sexuality is too taboo to discuss with the Semitic dogma
C. Genetic Engineering 
>>As we approach post-human life and aim toward immortality, we may not keep the same physical form.
D. A.I. Is also part of EVOLUTION and aiming at IMMORTALITY 
VI. Without Biblical doctrine - we must define GOOD and EVIL and give our picture of what HEAVEN is like.
A. Good is that which DECREASES SUFFERING both in Magnitude and Numbers.
Evil is VICE VERSA 
SIMPLE 
** Why would you make morality complicated? Unless youre trying to confuse people? Hmmm. ***
>>ex: Catholic stance on Birth Control has caused overpopulation and INCREASED POVERTY in Latin America. Protestant Countries have higher Standard of Living 
B. HEAVEN is a place where MONEY is totally UNNECESSARY 
C. HELL - there is no use whatsoever for eternal suffering. The closest thing to hell is living with ignorance.
VII. Suicide, Addiction- out of control for a simple reason:
A. Young people have no PURPOSE, Common Goal, and since of BELONGING 
B. The Church is dieing- need something to REPLACE it.(VOID)
>>we dont have to kill the church- its just killing itself (corruption and failure to keep up with the times).
C. Young people dont have enough physical contact.
D. Summary: Humans are TRIBAL by nature. Ethnical commonality needs to be replaced as races are living together now.
>> to say Humans are not Tribal is like saying dogs dont chase rabbits or cats dont kill mice!
***********************************
>>every major movement in history got its steam from this tribal nature of humans!
***********************************
We Are The New Tribe!
The Post Human Tribe 
(And our spirit has a common goal toward immortality!)




"
skinhead1776	4/8/2019	2:03 PM	"


Re: The way forward: Positive White Nationalism


I think that AOC, and all of the other libtards in 2020 will do a good job with that.
Quote:


Originally Posted by Unlearn


*Mods to please sticky this if possible*The way forward: Positive White Nationalism
The goal of this post is to create a cohesive strategy for awakening our people and eventually generating a modern European cultural renaissance. It is less of a nuts-and-bolts solution, and is more of an over-arching philosophy and lifestyle, an ethos for white nationalists to follow which will allow solutions to occur and to move us forward towards the results that we want. 
These ideas aren't necessarily things that I invented. I am attempting to synthesize, for your benefit, many ideas from national philosophy, psychology, marketing, and elsewhere into a set of ideals that I know will work if we can hold ourselves to them. I'm calling it ""Positive White Nationalism"" for lack of a better term at the moment. So what is PWN and what are the core ideas that make it work? Lets explore...:-Concentrate on Solutions, Not Problems 
It has been proven that people will subconsciously move toward what they concentrate on. If that happens to be what they don't want, then they will move in that direction whether they like it or not. I remember back when I was a teen, my driving instructor told us ""not to look at big trucks beside you on the highway; you'll steer right into them."" It's a nice metaphor for many things in life. Whatever you feed in your life with your attention, that is what your mind will go to work on. If we can steer ourselves towards the solutions, and not the problems, then that will at least get us pointed in the right direction. 
Speaking to many of you, I can tell that you are depressed. It seems that so many in our society are... and no wonder: so much of our society is grim. Hearing something bad or hearing about a problem creates a sensation of anger. Anger, when not acted upon, leads to feelings of frustration. This can be especially acute in men. Frustration, when built up enough, leads to feelings of futility, helplessness, and powerlessness, which is essentially ""depression"". To prevent this, you can either channel your feelings of anger into activity, or you can dial back the input of negative information. I'm proposing that people do both. By concentrating on the solutions, you focus your attention away from negative input, while at the same time encouraging you to act in a way that alleviates your anger in a constructive manner.-Reframe the Negative and Find the Positive 
On the surface this feels like such a juvenile thing. There is so much negative. We are truly facing the extinction of what most of us hold most dear. It feels overwhelming. Crushing. To ""pretend"" to be positive sounds ridiculous. I'm not talking about pretending. It may feel that way slightly at first. I'm talking about truly making the effort to find the positive in situations. It's always there. I can promise you that. Let me give you an example: say you read an article about a film and it's very anti-white. Instead of concentrating on that and talking about it, look for a film that isn't anti-white or even has pro-white messages. They do exist. The Invasion (2007) was packed full of underlying messages that support our views (which is why critics hated it!). 
I'm not condoning ignorance here, I'm saying that we can't get anywhere if we focus on the negative. Negative thoughts can be highly addictive. They will also destroy you and poison your life. Acknowledge the problems, but don't feed them. Push forward. 
The other benefit to this is that it makes our movement (and you as an individual) 1000 times more attractive to outsiders. You simply cannot attract people with a negative movement. Even in Germany, it wasn't the anti-Semitic rhetoric that got the German people on board, it was the hope, the positive message of unification and prosperity in the face of a destitute and broken future for the working class. We know that things are bad. Lets aim toward a future that works instead of wasting our energies on a past that we cannot change. I realize that at times it can be hard to enjoy your life because it seems like ""what's the point if it's all going out the window"". We all need to find ways to enjoy our lives though, and pull our thinking out of the venomous death spiral.-Lift your Own Race Up, Don't Push Others Down
If we want to spin our wheels trying to disparage other races while our own gets wiped off the map, then I say we deserve to die. It is futile and idiotic. We need to be helping out our own people, not doing petty sniping at others. Don't waste your energies on them. Let them do their own thing. They don't concern us. We concern us. Try doing real-world activities to help your white community. Be prepared to fight, but put your efforts into things that actually help in the present. Add value to your community, instead of take from it. Make money so you can support causes. Be an example of what is good so others can follow it. Find locals that are in need and organize a function to tackle that need. Celebrate what is good and amazing about our own culture instead of trying to point out what is bad about other cultures. That is attractive to people. That makes people want to experience and value the things that we value about our race. The only way we're going to create enough unity among our people to overcome the massive challenges ahead of us is to make them care about who they are. The only way we're going to do that is by showing and demonstrating all of the good qualities of our race. Bringing down someone else might make you feel good temporarily, but it makes you look bad and it undermines your message. Be the best that you can be in your life. You represent us!-Actions, Not Words
Whenever you can, force yourself to take an action, rather than make a rant or post something. It might sound weird, but say, upon hearing something that especially makes you sad and angry about race... maybe about a child getting hurt: instead of just wallowing in that, force yourself to do something. I don't mean seek out the guy that hurt the child and gun him down, I mean something constructive. 
Maybe your neighbor has a child that likes motorcycles. Invite your neighbor and his kid over and let the child help you fix yours while his dad and you drink a beer. I don't know. Something. Anything. Any positive action towards another white person is better than thoughts or futile posts against another non-white. 
Do it right away though. Don't give your anger time to settle inside you. Let it force you to act. We are designed to act! We are biological machines of action. Spend some time in the PLE posts and see that action speaks louder than words. You will feel so much better, your race will thank you, and the world will look upon us in a better light.
I realize that alot of this feels a little alien and perhaps cheesy. I myself, am a fighter by instinct, and alot of this goes against what I am ingrained to think, but in a sense, this IS fighting. It's fighting against the void that is threatening to swallow us up. 
Roll up your sleeves and take the 3 week PWN challenge: What is the 3 week PWN challenge you ask?... 
I challenge all stormfronters, including myself, to not post a single negative post for 3 weeks. Challenge yourself to find the positive. Challenge yourself to find a solution. Ask yourself, are you content to stew in a present where we are a doomed people, or are you willing to make the effort to at least try to move us in a different direction? You have nothing to lose. In the words of Jerry Maguire: ""Who's coming with me?"" 





"
skinhead1776	4/8/2019	2:10 PM	"


Re: The way forward: Positive White Nationalism


With their wanting to group punish all whites for BS that happened allegedly 150 - 200 years ago.


"
WilliamWallace5	4/8/2019	5:01 PM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by Unlearn


PoliticalNationalist,
Thank you for your well-spoken kind words. You hit several nails on the head there. Our ancestors didn't go forth and multiply by sitting in their cottages getting angry, reading Infowars.com and despairing. They rolled up their sleeves and did what they could with the time they had. They plowed their fields, they loved their families, they danced and drank with their fellow men and women. When it was time to fight, they got together and did something about it. Negative thought should lead to positive action, or it should be turned to positive thought. We have enough problems without torturing ourselves with an endless list of things we can do nothing about. 
People don't want to join a dying cause, they want to join a living one.


Well said brother

"
Hase	5/29/2019	12:02 PM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by SlaveDevice


Killing the Hebrew god’s book would have been more effective than killing the individuals


I skimmed your wall of text; and I guess God wanted me to see the above passage of yours? You aid semites by demonizing the agency which protected us from jewish orchestrated destruction for over 1,000 years, far longer than the Greek and Roman Empires; and ordained by none other than Roman Emperor, Constantine, who ordered that Christians shall not be harmed. An agency which jews openly declare is still, today, even in its ultra weakened state, enemy # 1. Two short, thrilling videos at this page help illustrate my point. Regards





Last edited by Hase; 05-29-2019 at 08:45 PM.
Reason: clarity



"
