user	date	time	text
S Sinistrari	5/18/2021	7:21 AM	"


Re: Conservatives.






Quote:


Originally Posted by celtickevin


Jeff Flake, John McCain, Mitt Romney, Lindsey Graham, Hannitty, Mark Levin, W, Liz Cheney. Murkowski, McConnell, Ryan...which one of these guys is a conservative?
listen to something realhttps://resist.com/tom-metzger-memorial/


What does this matter? You have a large body of people with no options. 
So people here insult them? 
There are only two options in our political spectrum here. A third will never take off. Not anywhere in the remote future.
So obviously, you use what you have. You find a way to bring ideas and movement into what you have and bring the people.
To do this you need a vehicle. You need representation.
This is all 101....






__________________UNAPOLOGETICALLY WHITEAnd if all others accepted the lie which the Party imposedif all records told the same talethen the lie passed into history and became truth. Who controls the past ran the Party slogan, controls the future: who controls the present controls the past.' -George Orwell, 1984


"
S Sinistrari	5/18/2021	7:30 AM	"


Re: Conservatives.




Quote:


Originally Posted by APTheunissen


....Into which all kinds of folks insert all kinds of interpretations. That's why such debates are referred to the Theology section. 
[...]
That's why there isn't that much resistance, since Conservatives have no other stronger source of world view that could challenge present day neo-leftist cultural hegemony. So it doesn't even help you, if one is in the majority, when the enemy controls the loci of interpretation, which are media, communication and educational institutions.


[...]
Conservatives are simply folks of traditional values and patriotism. -Even though they don’t know much about either.
So you need a VIABLE source or group to pull them the hell out of the bs pit they are in to.
You cannot do this on a small level. You cannot do this with extreme ideas. You need a solid large stage platform thst is appealing enough to TRANSITION to. Enough similarities to want to go to.
If we look at most Whites, there are commonalities. You start there.





Last edited by SBWPWW; 05-18-2021 at 08:10 AM.
Reason: Theology in Theology.



"
RJM Brigade	5/18/2021	7:52 PM	"


Re: Conservatives.




Quote:


Originally Posted by S Sinistrari


...
So people here insult them?


Large percentages of them deserve to be insulted, and deserve to be shamed for their actions and attitudes on many critical and important topics. This has been a problem for over 40, 50, even 60 years.
Those who're worthy and who're looking for truth and a better way should be able to handle some criticism and even insults for certain ways of thinking and mindsets. Especially if they're here reading one of the most ""notorious"" and ""racist"" websites of the last 25 years.
Quote:


Originally Posted by S Sinistrari


There are only two options in our political spectrum here. A third will never take off. Not anywhere in the remote future.


Nonsense. Large numbers and large percentages are looking for better ways and looking for different options to what they know is very wrong within both of the ""two options"".
The ""two options"" are complete dead ends and the 'lesser evil' or better of the two options is still extremely inadequate, extremely flawed, and consists of far too many falsehoods and weaknesses.
Racial-Nationalists and White Nationalists are, overall and in the majority, neither left nor right, neither liberal nor conservative. We are a Third Position.
Quote:


Originally Posted by S Sinistrari


So obviously, you use what you have. You find a way to bring ideas and movement into what you have and bring the people.
To do this you need a vehicle. You need representation.
This is all 101....


What are you waiting for? Why can't you do it since you claim to be such a magnificent representative of Whites and that you personally know and know of so many in general who're like-minded? Considering all your claims and assertions it should be easy for someone like you. You and all these types you say exist should be able to create a large mass movement in no time.
Many if not most here (those who have any kind of broad and deep understanding and perspective on our predicament) don't agree with you on most of your assertions and claims. There are people out there who do though. Nick Fuentes of America First. Steven Crowder. Mark Dice. Have at it, they all have large audiences. There's at least a half dozen more who could be named. Maybe you're on the wrong site and talking to the wrong people. 
If these guys mentioned and similar can't make headway with the money and resources they have then what makes you think you're going to be able to create anything different than what they've got?


"
APTheunissen	5/18/2021	10:18 PM	"


Re: Conservatives.




Quote:


Originally Posted by RJM Brigade


Large percentages of them deserve to be insulted, and deserve to be shamed for their actions and attitudes on many critical and important topics. This has been a problem for over 40, 50, even 60 years.
Those who're worthy and who're looking for truth and a better way should be able to handle some criticism and even insults for certain ways of thinking and mindsets. Especially if they're here reading one of the most ""notorious"" and ""racist"" websites of the last 25 years.
....


The problem is the general one of democracy and that is that it splashes the more cunning, smooth-talking opportunistic, low risk-taking individuals to the top. When they are in positions of leadership they will talk with a forked tongue, trying to please and influence their voting block, while also pleasing their sponsors. That has also shifted the views of otherwise conservative folks towards the mean, which was shifting leftwards for the last 60 years at least, if it isn't 100, already. 
Such individuals should be mocked and insulted and by them I don't mean those that are perhaps only more pragmatic. The problem is that one can not win the mass of people over with rational arguments (alone). That simply doesn't work for 95% of people. They should indeed be shamed and ridiculed for falling for ""diversity"" and Israel-firsting, and for believing that those are ""National Values"", but one should be careful not to alienate them too much neither. Before engaging in it, one needs to have ones own means, motive, vision and strategy right.




__________________Metapolitics not party-politics, change culture, before you change politics


"
S Sinistrari	5/18/2021	10:23 PM	"


Re: Conservatives.




Quote:


Originally Posted by celtickevin


conservatism only works in a tribalistic ethnically cohesive culture. taking the high moral ground doesn't work.



Painting with a broad brush does not paint you as very bright on the subject. 
Let me help: There are only two parties. And you are fitting the multitude of society into either a left side or right. 
And you think all conservatives are exactly the same? 
I think you can sit this one out. 

"
RJM Brigade	5/18/2021	10:26 PM	"


Re: Conservatives.




Quote:


Originally Posted by APTheunissen


...
Such individuals should be mocked and insulted and by them I don't mean those that are perhaps only more pragmatic. The problem is that one can not win the mass of people over with rational arguments (alone). That simply doesn't work for 95% of people. They should indeed be shamed and ridiculed for falling for ""diversity"" and Israel-firsting, and for believing that those are ""National Values"", but one should be careful not to alienate them too much neither. Before engaging in it, one needs to have ones own means, motive, vision and strategy right.


I don't disagree with this and especially what's in bold.
The problem is that too many here more recently (4, 5, 6 years or so) think that you can't even harshly criticize conservatives at all without alienating them. Or at least that's what you'd think from their posts, their complaining, and their overly sensitive defenses of the indefensible.
It is a fine line and tenuous balance though. Many to most are hardly worth the effort and will most likely NEVER be able to make the leap to a right way of thinking and acting such that it corrects all that needs to be corrected and changed..





Last edited by RJM Brigade; 05-18-2021 at 11:28 PM.
Reason: typo



"
RJM Brigade	5/18/2021	10:32 PM	"


Re: Conservatives.




Quote:


Originally Posted by S Sinistrari


...
And you think all conservatives are exactly the same? 
...


Strawman, besides the point, and irrelevant. No one said that. NO ONE.
The problem is that large percentages, and very large numbers (tens of millions), are a serious problem and have been a serious problem for many many decades.
That problem is that those types are race-mixers (or have mixed race grandchildren and/or family members that color/distort their views), are EXTREMELY deracinated, against ""identity politics (that's us), and against any kind of explicitly pro-White Racial advocacy and identity. Among other problems with their types and of which there are tens of millions of them.


"
Gladiatrix	5/18/2021	10:45 PM	"


Re: Conservatives.




Quote:


Originally Posted by celtickevin


Title 9 provides for mens sports that pays their own way, like college football through ticket sales, to be set aside for a womans team that no one wants to see


What kind of White man pays to watch knee-grows play sports?THAT'S STRICTLY FOR FAGS - YouTube




__________________""They put the Jewish interest above America's interest and it's about goddamn time that the Jew in America realizes he's an American first and a Jew second.""
Richard Milhous Nixon
""And if after having elected their man or group, obedience is not rendered to the Jewish control, then you speedily hear of ""scandals"" and ""investigations"" and ""impeachments"" for the removal of the disobedient.""
Henry Ford, ""The International Jew""


"
S Sinistrari	5/19/2021	4:05 AM	"


Re: Conservatives.




Quote:


Originally Posted by celtickevin


Did you get dropped on your head as a baby? I used the word 'tard, which you hate so much, to describe the very large contingent within conservatism. ( more than half).... you're the Wally George of stormfront Remembering the Time OC’s Wacky, Conservative, Talk-Show Host Wally George Stood Up to White Supremacists – OC Weekly


What the hell are you talking about now? This is your post I responded to:
Quote:

Originally Posted by celtickevin View Post
conservatism only works in a tribalistic ethnically cohesive culture. taking the high moral ground doesn't work.


I don’t think you were dropped on your head, I think you were born stunted like your comrade. Your link has nothing to do with anything. 
Both of you need to simply discuss with others at the small table. For the many that read these forums, hopefully they can separate your ilk from the sane smart ones. 
ONCE AGAIN, Conservatives are the MAJORITY of vastly different types all fit into ONE category that is allowed them.
Now try to let that sink in first before you move to the next sentence, I know it is hard for you...
That large body of people, most smarter than you, is the target audience we would want to tap. 
If you don’t like that or understand how that would work, you simply stay in your clique of disgruntled fools. 
If you are at odds with sanity, or simply a stunted carne, I would have nothing to do with you nor all like you. You are a dead weight not worth dragging along.


"
celtickevin	5/19/2021	7:20 AM	"


Re: Conservatives.




Quote:


Originally Posted by S Sinistrari


ONCE AGAIN, Conservatives are the MAJORITY of vastly different types all fit into ONE category that is allowed them.
Now try to let that sink in first before you move to the next sentence, I know it is hard for you...
.


Allowed? do you ask permission for your beliefs?


"
APTheunissen	5/19/2021	7:41 AM	"


Re: Conservatives.






Quote:


Originally Posted by RJM Brigade


I don't disagree with this and especially what's in bold.
The problem is that too many here more recently (4, 5, 6 years or so) think that you can't even harshly criticize conservatives at all without alienating them. Or at least that's what you'd think from their posts, their complaining, and their overly sensitive defenses of the indefensible.
It is a fine line and tenuous balance though. Many to most are hardly worth the effort and will most likely NEVER be able to make the leap to a right way of thinking and acting such that it corrects all that needs to be corrected and changed..


Them Cohnservatives are quite sensitive to critique, take any critique serious, especially when it comes from authority figures. So they either avoid it or try to comply with the critics, which is what got us them cucks. 
Personally however that one needs to start from RIGHT, and only then go for the wrongs. 
One needs to shape and define ideal conservative values and contrast them with false values. The opposite has been done over the years. Create a negative strawman conservative and later replace it with another strawman in terms of the new values of ""diversity, tolerance and inclusiveness"".






__________________Metapolitics not party-politics, change culture, before you change politics


"
RJM Brigade	5/19/2021	8:03 PM	"


Re: Conservatives.




Quote:


Originally Posted by S Sinistrari


ONCE AGAIN, Conservatives are the MAJORITY of vastly different types all fit into ONE category that is allowed them.
Now try to let that sink in first before you move to the next sentence, I know it is hard for you...


That's a completely ambigious and nonsensical claim and assertion. They aren't a majority and they don't all fit in one category. 
Then there's the fact that tens of millions of Conservatives over just the last 20 to 30 years self-identify as being ""opposed to racism"", self identify as being ""color blind"", and are ""opposed to identity politics of any kind"". Many millions are race-mixers and don't care about Race at all and consistently say that they don't think it matters and that it's ONLY the ideas, values, and culture that matter (it's irrelevant that they don't realize Race is what creates those things, they'll argue til their blue in the face that you're wrong if you say that they do). 
You consistently paint a FALSE picture of what the majority of Conservative believe and think. 
Quote:


Originally Posted by S Sinistrari


That large body of people, most smarter than you, is the target audience we would want to tap. 
If you don’t like that or understand how that would work, you simply stay in your clique of disgruntled fools.


Again, most all that you ever have and present are inversions of reality and truth. 
If you and them are so smart and so capable then WHERE HAVE YOU AND THEY BEEN over the last 20 to 40 years (and longer) while the anti-White marxist enemy and opposition have been eroding, degrading, and destroying everything that they supposedly value according to you?
Quote:


Originally Posted by S Sinistrari


If you are at odds with sanity, or simply a stunted carne, I would have nothing to do with you nor all like you. You are a dead weight not worth dragging along.


More empty 'casting aspersions' and inversions of reality. Just your views on ""true Christianity"" and who the ""real jews are"" alone (and that White-Europeans are supposedly the ""real hebrews"" of the bible), put you COMPLETELY at odds with 90% or more of the mainstream masses of Christians, Conservatives and Republicans (this supposed ""majority"" you constantly speak of). That means that all of those you constantly defend and shill for here would look at you the same, and call you a kook, a cultist, and insane. Those same percentages would also call you ""evil"" and insane for your views on HUNDREDS OF MILLIONS (over a BILLION in reality) of black/african and other non-White devout and devoted Christians.





Last edited by vikingcelt; 05-19-2021 at 09:04 PM.
Reason: Cleaning up



"
vikingcelt	5/19/2021	8:59 PM	"


Re: Conservatives.




Quote:


Originally Posted by APTheunissen


Personally however that one needs to start from RIGHT, and only then go for the wrongs. One needs to shape and define ideal conservative values and contrast them with false values. The opposite has been done over the years.


Ideal conservative values - like what? Pro-White traditional values?


"
vikingcelt	5/19/2021	9:13 PM	"


Re: Conservatives.


Boys, can we please have a decent conversation?


"
APTheunissen	5/19/2021	9:39 PM	"


Re: Conservatives.




Quote:


Originally Posted by vikingcelt


Ideal conservative values - like what? Pro-White traditional values?


Yes, perhaps not in that wording, but something conducive to this. The question is how to instil them. In the past this was done via the churches, education, literature and what other issues that could count as cultural industry. The churches taught things more in line with natural order. Folk, Family, Fatherland. In education the emphasis are on the achievements and character of ones own nation -> Especially via history. Performance, achievement, experience, adventure and other positive virtues of groups or personality were appreciated and this was also part of the literature that dealt with soldiers, leaders, artists, inventors, poets, explorers etc. Notice that those things were phased out and replaced with ""critical race theory"" (Essentially nagging on/about values, institutions, personalities, etc. ). And what's presented as heroes is actors, mediocre singers and of course those that are ""discriminated and downtrodden"" - perpetual victims. White Nations are placed on the accusation bench, so are personalities, organisations and institutions etc. That gaslighting (which is tax payer funded and also supported by the movie industry) needs to be stopped, those engaging in it, be purged from society.


"
celtickevin	5/19/2021	10:51 PM	"


Re: Conservatives.




Quote:


Originally Posted by S Sinistrari


What the hell are you talking about now? This is your post I responded to:
I dont think you were dropped on your head, I think you were born stunted like your comrade. Your link has nothing to do with anything. 
Both of you need to simply discuss with others at the small table.  For the many that read these forums, hopefully they can separate your ilk from the sane smart ones. 
ONCE AGAIN, Conservatives are the MAJORITY of vastly different types all fit into ONE category that is allowed them.
Now try to let that sink in first before you move to the next sentence, I know it is hard for you...
That large body of people, most smarter than you, is the target audience we would want to tap. 
If you dont like that or understand how that would work, you simply stay in your clique of disgruntled fools. 
If you are at odds with sanity, or simply a stunted carne, I would have nothing to do with you nor all like you. You are a dead weight not worth dragging along.


Wally George vs Tom Metzger Part 2 - YouTube you're wally george genius


"
celtickevin	5/19/2021	11:01 PM	"


Re: Conservatives.


Wally George vs Tom Metzger Part 1 - YouTube


"
vikingcelt	5/19/2021	11:02 PM	"


Re: Conservatives.




Quote:


Originally Posted by APTheunissen


Yes, perhaps not in that wording, but something conducive to this. The question is how to instil them. In the past this was done via the churches, education, literature and what other issues that could count as cultural industry. The churches taught things more in line with natural order. Folk, Family, Fatherland. In education the emphasis are on the achievements and character of ones own nation -> Especially via history. Performance, achievement, experience, adventure and other positive virtues of groups or personality were appreciated and this was also part of the literature that dealt with soldiers, leaders, artists, inventors, poets, explorers etc. Notice that those things were phased out and replaced with ""critical race theory"" (Essentially nagging on/about values, institutions, personalities, etc. ). And what's presented as heroes is actors, mediocre singers and of course those that are ""discriminated and downtrodden"" - perpetual victims. White Nations are placed on the accusation bench, so are personalities, organisations and institutions etc. That gaslighting (which is tax payer funded and also supported by the movie industry) needs to be stopped, those engaging in it, be purged from society.


Didnt Hitler try something similar back then?


"
Phoenix	5/20/2021	8:55 AM	"


Re: Conservatives.




Quote:


Originally Posted by vikingcelt


Didn’t Hitler try something similar back then?


Not only did he ""try something"", he SUCCEEDED because he had the support of tens of millions of racially aware and ethnically proud Germans who ""knew the jew"" going back centuries. There were no negroes, no mestizos, no hindus, no Asians in any number to oppose his programs. No ""Zio-Christians"" and few of the liberal leaning churchmen dared speak out. Commies and other degenerate elements had been defeated on the streets and slunk back into the shadows. Most importantly, though the jews had entrenched themselves in many areas of German society, notably education and the media, they never gained the sort of governmental power they hold today in the West, especially in the UK and the USA. When the NSDAP was elected, it was ""all she wrote"" for Hymie & co.
Now, what similarities are there with our current situation? Take your time coming up with an answer; a day, a week, a month, a year, a decade, forever... 



__________________How to start your own nation from scratch.This is how we win
To all those members who have their visitor pages closed, I say, ""Thanks for the rep!"" I genuinely appreciate the support. The best way to predict the future is to create it.The rot is deep.Meine Ehre Heißt Treue  


"
RJM Brigade	5/20/2021	8:52 PM	"


Re: Conservatives.




Quote:


Originally Posted by Phoenix


...
Now, what similarities are there with our current situation? Take your time coming up with an answer; a day, a week, a month, a year, a decade, forever... 


As many will be rubbing their hands to come in to say, ""there are some similarities"", HOWEVER, the full picture shows that there are FAR MORE and FAR greater dissimilarities.
The dissimilarities outweigh the similarities by a massive amount. As, in part, you've already pointed out. There are other elements that could easily be highlighted to further show that there really isn't much of a comparison when looked at on the whole..





Last edited by RJM Brigade; 05-20-2021 at 09:30 PM.



"
NWFreedom	5/23/2021	1:23 PM	"


Re: Conservatives.






Quote:


Originally Posted by S Sinistrari


Many of you are simply ignorant of Conservatives. Conservatives are the majority White. Period. They are a mass that sticks to patriotism and traditionalism. 
No, you little anomalies do not represent the whole.
The average White person who votes to the right will identify with the Conservatives. It doesn't mater what 'conservative' means, all that matters is what the majority Whites thinks it means and why they gravitate there.
You people who spend time with nonsense only drive people away, not make them think and what to join.


They are our target population segment to bring towards white nationalism. Once they have become racially aware conservativism has to stop. 
I post on a kosher conservative forum (and boy is it kosher!) because it is ""where the ducks are"" , if you will excuse a phrase from the Jew Barry Goldwater.
But I no longer identify as a conservative. I am a white nationalist.






__________________""This NWF fellow is...the worst of the worst."" - Will Williams


"
RJM Brigade	5/23/2021	2:24 PM	"


Re: Conservatives.




Quote:


Originally Posted by NWFreedom


They are our target population segment to bring towards white nationalism. Once they have become racially aware conservativism has to stop. 
...


ALL intellectually honest and objective critical thinkers of non-jewish White-European descent are the target population. That includes many others than just those who identify with conservatism. Many self-described conservatives and many self-described zionist judeo-christian types are woefully dogmatic and entrenched with ""religious zeal"" in their ""anti-racist"" kosher-righteousness and will likely and unfortunately remain that way until their dying breath. That's a fact despite those who continue to falsely assert otherwise.
There's been and there continues to be MANY who come from the left and from liberalism (even out right antifa and commies have been known to come over) to being ""race realist"" jew-wise Racial-Nationalists and Ethno-Nationalists. Too many fail to acknowledge and understand those realities. Many old Sf members from the past and long time members here have been known to have done so.


"
RJM Brigade	5/25/2021	2:05 AM	"


Re: Conservatives.


There are large numbers of younger conservatives. Nick Fuentes and his America First has large numbers. He's getting over $50,000 a year recently in donations and funding. Mark Dice, Steven Crowder, Joe Rogan, and a couple others all have large followings and are raking in millions. They all are potential stepping stones for their audiences to better and real jew-wise pro-White Racialist perspectives, understandings, outlooks, and possible action in the right directions. Of course, at the same time, they all are problematic and represent potential pitfalls and gatekeeping.
No one knows for sure what it all means in the larger picture and in the long run. It's hard to judge definitively all of that. Only time will tell the full story.
Being overly simplistic and one-dimensional in either direction when assessing these things and talking about them isn't helpful to us and does us no favors.


"
S Sinistrari	5/25/2021	3:37 AM	"


Re: Conservatives.




Quote:


Originally Posted by SARIAH


What an ignorant, rude, and despicable statement.
Also, the use of such a stupid supposed descriptive word shows lack of genuine intelligence and vocabulary.
You might also remember that most parents, grandparents, and great grandparents have a decided influence on their descendants.


Exactly.
Those who have been on this planet longer know a bit more than those who have just arrived here. 
Lack of respect to elders shows weakness of character.




__________________UNAPOLOGETICALLY WHITEAnd if all others accepted the lie which the Party imposedif all records told the same talethen the lie passed into history and became truth. Who controls the past ran the Party slogan, controls the future: who controls the present controls the past.' -George Orwell, 1984


"
Penda III	5/25/2021	4:45 AM	"


Re: Conservatives.




Quote:


Originally Posted by SARIAH


What an ignorant, rude, and despicable statement.
Also, the use of such a stupid supposed descriptive word shows lack of genuine intelligence and vocabulary.
You might also remember that most parents, grandparents, and great grandparents have a decided influence on their descendants.


I just don`t get this ""boomer"" ""gen X"" etc ad infinitum thing at all; as if age is the important factor in forming one`s opinions! This generation gap thing is just another (((ploy))) to stir divisions within White societies.
You`re either a Pro-White or an Anti-White....this is my take for what it`s worth.


"
Gareth Lee Hunter	5/25/2021	7:00 AM	"


Re: Conservatives.




Quote:


Originally Posted by Penda III


I just don`t get this ""boomer"" ""gen X"" etc ad infinitum thing at all; as if age is the important factor in forming one`s opinions! This generation gap thing is just another (((ploy))) to stir divisions within White societies.
You`re either a Pro-White or an Anti-White....this is my take for what it`s worth.


I concur. 
Too bad everyone isn't so easily distracted by such divisive diversions, which is what all of the various forms of BS occurring these days actually is.




__________________It is no measure of health to be well adjusted to a profoundly sick society.


"
RJM Brigade	5/25/2021	8:17 PM	"



Re: Conservatives.




Quote:


Originally Posted by S Sinistrari


...
Those who have been on this planet longer know a bit more than those who have just arrived here. 
...


Age alone doesn't mean diddly squat nowadays and especially in regards to our pro-White Racialist predicament and Cause. There are plenty and many examples of younger folk who are more informed and more knowledgable about many specifics than many older folk.
""Those who just arrived here"" is a lame exaggeration. There aren't any babies or even teenagers who're part of this discussion. It's more a matter of those in their 20's and 30's complaining and mocking those in their 50's, 60's, and older. There's some truth to much of what they complain about, and plenty that's legitimately mockable among the general population and even large percentages of conservatives, and you're not that far off from being a perfect example.


"
celtickevin	6/15/2021	6:46 PM	"


Re: Conservatives.


INSOMNIA STREAM: DON'''T SAY GAY EDITION


"
SopwithPup 1916	6/23/2021	1:43 AM	"


Re: Conservatives.


Conservatives can't even conserve statues, how can they be expected to conserve our race?


"
SARIAH	6/23/2021	2:20 AM	"


Re: Conservatives.


 and who do think can? 
Quote:


Originally Posted by SopwithPup 1916


Conservatives can't even conserve statues, how can they be expected to conserve our race?







__________________.
.Latter-day Saint Christian Pro-Aryan Nationalist.Keep Stormfront alive and growing


"
NWFreedom	5/23/2021	1:23 PM	"


Re: Conservatives.






Quote:


Originally Posted by S Sinistrari


Many of you are simply ignorant of Conservatives. Conservatives are the majority White. Period. They are a mass that sticks to patriotism and traditionalism. 
No, you little anomalies do not represent the whole.
The average White person who votes to the right will identify with the Conservatives. It doesn't mater what 'conservative' means, all that matters is what the majority Whites thinks it means and why they gravitate there.
You people who spend time with nonsense only drive people away, not make them think and what to join.


They are our target population segment to bring towards white nationalism. Once they have become racially aware conservativism has to stop. 
I post on a kosher conservative forum (and boy is it kosher!) because it is ""where the ducks are"" , if you will excuse a phrase from the Jew Barry Goldwater.
But I no longer identify as a conservative. I am a white nationalist.






__________________""This NWF fellow is...the worst of the worst."" - Will Williams


"
RJM Brigade	5/23/2021	2:24 PM	"


Re: Conservatives.




Quote:


Originally Posted by NWFreedom


They are our target population segment to bring towards white nationalism. Once they have become racially aware conservativism has to stop. 
...


ALL intellectually honest and objective critical thinkers of non-jewish White-European descent are the target population. That includes many others than just those who identify with conservatism. Many self-described conservatives and many self-described zionist judeo-christian types are woefully dogmatic and entrenched with ""religious zeal"" in their ""anti-racist"" kosher-righteousness and will likely and unfortunately remain that way until their dying breath. That's a fact despite those who continue to falsely assert otherwise.
There's been and there continues to be MANY who come from the left and from liberalism (even out right antifa and commies have been known to come over) to being ""race realist"" jew-wise Racial-Nationalists and Ethno-Nationalists. Too many fail to acknowledge and understand those realities. Many old Sf members from the past and long time members here have been known to have done so.


"
RJM Brigade	5/25/2021	2:05 AM	"


Re: Conservatives.


There are large numbers of younger conservatives. Nick Fuentes and his America First has large numbers. He's getting over $50,000 a year recently in donations and funding. Mark Dice, Steven Crowder, Joe Rogan, and a couple others all have large followings and are raking in millions. They all are potential stepping stones for their audiences to better and real jew-wise pro-White Racialist perspectives, understandings, outlooks, and possible action in the right directions. Of course, at the same time, they all are problematic and represent potential pitfalls and gatekeeping.
No one knows for sure what it all means in the larger picture and in the long run. It's hard to judge definitively all of that. Only time will tell the full story.
Being overly simplistic and one-dimensional in either direction when assessing these things and talking about them isn't helpful to us and does us no favors.


"
S Sinistrari	5/25/2021	3:37 AM	"


Re: Conservatives.




Quote:


Originally Posted by SARIAH


What an ignorant, rude, and despicable statement.
Also, the use of such a stupid supposed descriptive word shows lack of genuine intelligence and vocabulary.
You might also remember that most parents, grandparents, and great grandparents have a decided influence on their descendants.


Exactly.
Those who have been on this planet longer know a bit more than those who have just arrived here. 
Lack of respect to elders shows weakness of character.




__________________UNAPOLOGETICALLY WHITEAnd if all others accepted the lie which the Party imposedif all records told the same talethen the lie passed into history and became truth. Who controls the past ran the Party slogan, controls the future: who controls the present controls the past.' -George Orwell, 1984


"
Penda III	5/25/2021	4:45 AM	"


Re: Conservatives.




Quote:


Originally Posted by SARIAH


What an ignorant, rude, and despicable statement.
Also, the use of such a stupid supposed descriptive word shows lack of genuine intelligence and vocabulary.
You might also remember that most parents, grandparents, and great grandparents have a decided influence on their descendants.


I just don`t get this ""boomer"" ""gen X"" etc ad infinitum thing at all; as if age is the important factor in forming one`s opinions! This generation gap thing is just another (((ploy))) to stir divisions within White societies.
You`re either a Pro-White or an Anti-White....this is my take for what it`s worth.


"
Gareth Lee Hunter	5/25/2021	7:00 AM	"


Re: Conservatives.




Quote:


Originally Posted by Penda III


I just don`t get this ""boomer"" ""gen X"" etc ad infinitum thing at all; as if age is the important factor in forming one`s opinions! This generation gap thing is just another (((ploy))) to stir divisions within White societies.
You`re either a Pro-White or an Anti-White....this is my take for what it`s worth.


I concur. 
Too bad everyone isn't so easily distracted by such divisive diversions, which is what all of the various forms of BS occurring these days actually is.




__________________It is no measure of health to be well adjusted to a profoundly sick society.


"
RJM Brigade	5/25/2021	8:17 PM	"



Re: Conservatives.




Quote:


Originally Posted by S Sinistrari


...
Those who have been on this planet longer know a bit more than those who have just arrived here. 
...


Age alone doesn't mean diddly squat nowadays and especially in regards to our pro-White Racialist predicament and Cause. There are plenty and many examples of younger folk who are more informed and more knowledgable about many specifics than many older folk.
""Those who just arrived here"" is a lame exaggeration. There aren't any babies or even teenagers who're part of this discussion. It's more a matter of those in their 20's and 30's complaining and mocking those in their 50's, 60's, and older. There's some truth to much of what they complain about, and plenty that's legitimately mockable among the general population and even large percentages of conservatives, and you're not that far off from being a perfect example.


"
celtickevin	6/15/2021	6:46 PM	"


Re: Conservatives.


INSOMNIA STREAM: DON'''T SAY GAY EDITION


"
SopwithPup 1916	6/23/2021	1:43 AM	"


Re: Conservatives.


Conservatives can't even conserve statues, how can they be expected to conserve our race?


"
SARIAH	6/23/2021	2:20 AM	"


Re: Conservatives.


 and who do think can? 
Quote:


Originally Posted by SopwithPup 1916


Conservatives can't even conserve statues, how can they be expected to conserve our race?







__________________.
.Latter-day Saint Christian Pro-Aryan Nationalist.Keep Stormfront alive and growing


"
